relationship_id,country_code,currency_code,headline_target_type,headline_indicator_key,candidate_indicator_id,candidate_indicator_key,candidate_indicator_name,candidate_macro_theme,lag_months,observation_pairs,correlation,abs_correlation,rejection_reason,processed_at
1425,CH,CHF,CPI,cpi_headline_mom,384,retail_sales_mom,Retail Sales (MoM),Growth,3,54,0.002761,0.002761,low_correlation,2026-04-25T22:25:54.019571+00:00
1426,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,4,29,-0.328854,0.328854,low_correlation,2026-04-25T22:25:54.019571+00:00
1427,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,0,10,-0.321420,0.321420,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1428,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,5,27,0.255721,0.255721,low_correlation,2026-04-25T22:25:54.019571+00:00
1429,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,3,30,-0.224933,0.224933,low_correlation,2026-04-25T22:25:54.019571+00:00
1430,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,1,30,-0.103877,0.103877,low_correlation,2026-04-25T22:25:54.019571+00:00
1431,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,2,29,0.085412,0.085412,low_correlation,2026-04-25T22:25:54.019571+00:00
1432,CH,CHF,CPI,cpi_headline_mom,385,consumer_confidence,Consumer Confidence,Growth,6,28,-0.042418,0.042418,low_correlation,2026-04-25T22:25:54.019571+00:00
1433,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,4,20,0.357606,0.357606,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1434,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,0,21,-0.224707,0.224707,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1435,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,3,20,0.206395,0.206395,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1436,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,1,21,-0.200185,0.200185,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1437,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,5,20,-0.124315,0.124315,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1438,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,2,21,0.101317,0.101317,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1439,CH,CHF,GDP,gdp_qoq,176,balance_of_trade,Balance of Trade,Growth,6,19,0.096826,0.096826,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1440,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,4,20,-0.871825,0.871825,low_sample,2026-04-25T22:25:54.019571+00:00
1441,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,1,21,0.757168,0.757168,low_sample,2026-04-25T22:25:54.019571+00:00
1442,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,0,21,0.647008,0.647008,low_sample,2026-04-25T22:25:54.019571+00:00
1443,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,3,20,-0.584023,0.584023,low_sample,2026-04-25T22:25:54.019571+00:00
1444,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,2,20,-0.179522,0.179522,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1445,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,6,19,-0.119460,0.119460,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1446,CH,CHF,GDP,gdp_qoq,215,retail_sales_yoy,Retail Sales (YoY),Growth,5,19,0.088015,0.088015,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1447,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,4,19,-0.933176,0.933176,low_sample,2026-04-25T22:25:54.019571+00:00
1448,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,1,20,0.785561,0.785561,low_sample,2026-04-25T22:25:54.019571+00:00
1449,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,6,19,-0.488638,0.488638,low_sample,2026-04-25T22:25:54.019571+00:00
1450,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,2,20,0.253366,0.253366,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1451,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,3,20,0.244535,0.244535,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1452,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,5,19,-0.027497,0.027497,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1453,CH,CHF,GDP,gdp_qoq,216,economic_sentiment_index,Economic Sentiment Index,Growth,0,21,0.001143,0.001143,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1454,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,4,20,-0.773093,0.773093,low_sample,2026-04-25T22:25:54.019571+00:00
1455,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,1,21,0.672187,0.672187,low_sample,2026-04-25T22:25:54.019571+00:00
1456,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,0,22,0.485582,0.485582,low_sample,2026-04-25T22:25:54.019571+00:00
1457,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,5,20,0.342465,0.342465,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1458,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,3,21,-0.215784,0.215784,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1459,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,6,20,-0.156165,0.156165,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1460,CH,CHF,GDP,gdp_qoq,384,retail_sales_mom,Retail Sales (MoM),Growth,2,21,0.138272,0.138272,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1461,CH,CHF,GDP,gdp_qoq,385,consumer_confidence,Consumer Confidence,Growth,0,21,0.226990,0.226990,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1462,CH,CHF,GDP,gdp_qoq,385,consumer_confidence,Consumer Confidence,Growth,3,20,-0.078585,0.078585,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1463,CH,CHF,GDP,gdp_qoq,385,consumer_confidence,Consumer Confidence,Growth,6,19,0.032570,0.032570,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1464,CH,CHF,UNEMPLOYMENT,unemployment_rate,174,gdp_qoq,GDP (QoQ),Growth,4,21,-0.151026,0.151026,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1465,CH,CHF,UNEMPLOYMENT,unemployment_rate,174,gdp_qoq,GDP (QoQ),Growth,6,20,-0.145582,0.145582,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1466,CH,CHF,UNEMPLOYMENT,unemployment_rate,174,gdp_qoq,GDP (QoQ),Growth,5,21,-0.140548,0.140548,low_sample_and_low_correlation,2026-04-25T22:25:54.019571+00:00
1467,CH,CHF,UNEMPLOYMENT,unemployment_rate,176,balance_of_trade,Balance of Trade,Growth,6,68,0.183587,0.183587,low_correlation,2026-04-25T22:25:54.019571+00:00
1468,CH,CHF,UNEMPLOYMENT,unemployment_rate,176,balance_of_trade,Balance of Trade,Growth,5,69,0.156861,0.156861,low_correlation,2026-04-25T22:25:54.019571+00:00
1469,CH,CHF,UNEMPLOYMENT,unemployment_rate,176,balance_of_trade,Balance of Trade,Growth,4,70,0.145561,0.145561,low_correlation,2026-04-25T22:25:54.019571+00:00
1470,CH,CHF,UNEMPLOYMENT,unemployment_rate,176,balance_of_trade,Balance of Trade,Growth,1,73,0.118734,0.118734,low_correlation,2026-04-25T22:25:54.019571+00:00
1471,CH,CHF,UNEMPLOYMENT,unemployment_rate,176,balance_of_trade,Balance of Trade,Growth,3,71,0.101564,0.101564,low_correlation,2026-04-25T22:25:54.019571+00:00
1472,CH,CHF,UNEMPLOYMENT,unemployment_rate,176,balance_of_trade,Balance of Trade,Growth,2,72,0.086811,0.086811,low_correlation,2026-04-25T22:25:54.019571+00:00
1473,CH,CHF,UNEMPLOYMENT,unemployment_rate,215,retail_sales_yoy,Retail Sales (YoY),Growth,1,70,-0.172559,0.172559,low_correlation,2026-04-25T22:25:54.019571+00:00
1474,CH,CHF,UNEMPLOYMENT,unemployment_rate,215,retail_sales_yoy,Retail Sales (YoY),Growth,2,71,-0.170817,0.170817,low_correlation,2026-04-25T22:25:54.019571+00:00
1475,CH,CHF,UNEMPLOYMENT,unemployment_rate,215,retail_sales_yoy,Retail Sales (YoY),Growth,5,68,-0.157459,0.157459,low_correlation,2026-04-25T22:25:54.019571+00:00
1476,CH,CHF,UNEMPLOYMENT,unemployment_rate,215,retail_sales_yoy,Retail Sales (YoY),Growth,6,67,-0.142880,0.142880,low_correlation,2026-04-25T22:25:54.019571+00:00
1477,CH,CHF,UNEMPLOYMENT,unemployment_rate,215,retail_sales_yoy,Retail Sales (YoY),Growth,4,69,-0.137847,0.137847,low_correlation,2026-04-25T22:25:54.019571+00:00
1478,CH,CHF,UNEMPLOYMENT,unemployment_rate,215,retail_sales_yoy,Retail Sales (YoY),Growth,3,70,-0.132495,0.132495,low_correlation,2026-04-25T22:25:54.019571+00:00
1479,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,5,67,-0.193869,0.193869,low_correlation,2026-04-25T22:25:54.019571+00:00
1480,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,2,70,-0.185908,0.185908,low_correlation,2026-04-25T22:25:54.019571+00:00
1481,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,6,66,-0.168502,0.168502,low_correlation,2026-04-25T22:25:54.019571+00:00
1482,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,4,68,-0.160191,0.160191,low_correlation,2026-04-25T22:25:54.019571+00:00
1483,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,1,71,-0.153593,0.153593,low_correlation,2026-04-25T22:25:54.019571+00:00
1484,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,3,69,-0.149995,0.149995,low_correlation,2026-04-25T22:25:54.019571+00:00
1485,CH,CHF,UNEMPLOYMENT,unemployment_rate,216,economic_sentiment_index,Economic Sentiment Index,Growth,0,72,-0.058370,0.058370,low_correlation,2026-04-25T22:25:54.019571+00:00
1486,CH,CHF,UNEMPLOYMENT,unemployment_rate,384,retail_sales_mom,Retail Sales (MoM),Growth,4,71,-0.087912,0.087912,low_correlation,2026-04-25T22:25:54.019571+00:00
1487,CH,CHF,UNEMPLOYMENT,unemployment_rate,384,retail_sales_mom,Retail Sales (MoM),Growth,1,72,-0.083659,0.083659,low_correlation,2026-04-25T22:25:54.019571+00:00
1488,CH,CHF,UNEMPLOYMENT,unemployment_rate,384,retail_sales_mom,Retail Sales (MoM),Growth,5,70,-0.080611,0.080611,low_correlation,2026-04-25T22:25:54.019571+00:00
1489,CH,CHF,UNEMPLOYMENT,unemployment_rate,384,retail_sales_mom,Retail Sales (MoM),Growth,3,72,-0.072765,0.072765,low_correlation,2026-04-25T22:25:54.019571+00:00
1490,CH,CHF,UNEMPLOYMENT,unemployment_rate,384,retail_sales_mom,Retail Sales (MoM),Growth,2,73,-0.072707,0.072707,low_correlation,2026-04-25T22:25:54.019571+00:00
1491,CH,CHF,UNEMPLOYMENT,unemployment_rate,384,retail_sales_mom,Retail Sales (MoM),Growth,6,69,-0.058417,0.058417,low_correlation,2026-04-25T22:25:54.019571+00:00
1492,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,0,16,0.510323,0.510323,low_sample,2026-04-25T22:25:54.019571+00:00
1493,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,1,41,0.355741,0.355741,low_correlation,2026-04-25T22:25:54.019571+00:00
1494,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,2,40,0.352733,0.352733,low_correlation,2026-04-25T22:25:54.019571+00:00
1495,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,6,36,0.314494,0.314494,low_correlation,2026-04-25T22:25:54.019571+00:00
1496,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,3,39,0.311084,0.311084,low_correlation,2026-04-25T22:25:54.019571+00:00
1497,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,5,37,0.299502,0.299502,low_correlation,2026-04-25T22:25:54.019571+00:00
1498,CH,CHF,UNEMPLOYMENT,unemployment_rate,385,consumer_confidence,Consumer Confidence,Growth,4,38,0.270693,0.270693,low_correlation,2026-04-25T22:25:54.019571+00:00
1499,EU,EUR,CPI,cpi_headline_yoy,89,core_cpi_yoy,Core HICP (YoY),Inflation,6,248,0.493378,0.493378,not_best_lag,2026-04-25T22:25:54.019571+00:00
1500,EU,EUR,CPI,cpi_headline_yoy,89,core_cpi_yoy,Core HICP (YoY),Inflation,1,258,0.446778,0.446778,not_best_lag,2026-04-25T22:25:54.019571+00:00
1501,EU,EUR,CPI,cpi_headline_yoy,89,core_cpi_yoy,Core HICP (YoY),Inflation,2,256,0.430587,0.430587,not_best_lag,2026-04-25T22:25:54.019571+00:00
1502,EU,EUR,CPI,cpi_headline_yoy,89,core_cpi_yoy,Core HICP (YoY),Inflation,4,249,0.430235,0.430235,not_best_lag,2026-04-25T22:25:54.019571+00:00
1503,EU,EUR,CPI,cpi_headline_yoy,89,core_cpi_yoy,Core HICP (YoY),Inflation,3,253,0.430091,0.430091,not_best_lag,2026-04-25T22:25:54.019571+00:00
1504,EU,EUR,CPI,cpi_headline_yoy,89,core_cpi_yoy,Core HICP (YoY),Inflation,0,203,0.374018,0.374018,low_correlation,2026-04-25T22:25:54.019571+00:00
1505,EU,EUR,CPI,cpi_headline_yoy,90,unemployment_rate,Unemployment Rate,Labor,4,132,-0.381759,0.381759,low_correlation,2026-04-25T22:25:54.019571+00:00
1506,EU,EUR,CPI,cpi_headline_yoy,90,unemployment_rate,Unemployment Rate,Labor,6,129,-0.376021,0.376021,low_correlation,2026-04-25T22:25:54.019571+00:00
1507,EU,EUR,CPI,cpi_headline_yoy,90,unemployment_rate,Unemployment Rate,Labor,3,134,-0.347612,0.347612,low_correlation,2026-04-25T22:25:54.019571+00:00
1508,EU,EUR,CPI,cpi_headline_yoy,90,unemployment_rate,Unemployment Rate,Labor,2,136,-0.320478,0.320478,low_correlation,2026-04-25T22:25:54.019571+00:00
1509,EU,EUR,CPI,cpi_headline_yoy,90,unemployment_rate,Unemployment Rate,Labor,1,105,-0.252608,0.252608,low_correlation,2026-04-25T22:25:54.019571+00:00
1510,EU,EUR,CPI,cpi_headline_yoy,91,gdp_qoq,GDP (QoQ),Growth,3,55,-0.193102,0.193102,low_correlation,2026-04-25T22:25:54.019571+00:00
1511,EU,EUR,CPI,cpi_headline_yoy,91,gdp_qoq,GDP (QoQ),Growth,5,97,-0.167251,0.167251,low_correlation,2026-04-25T22:25:54.019571+00:00
1512,EU,EUR,CPI,cpi_headline_yoy,91,gdp_qoq,GDP (QoQ),Growth,4,89,-0.145697,0.145697,low_correlation,2026-04-25T22:25:54.019571+00:00
1513,EU,EUR,CPI,cpi_headline_yoy,91,gdp_qoq,GDP (QoQ),Growth,6,109,-0.142288,0.142288,low_correlation,2026-04-25T22:25:54.019571+00:00
1514,EU,EUR,CPI,cpi_headline_yoy,93,construction_output_mom,Construction Output (MoM),Growth,3,30,-0.326104,0.326104,low_correlation,2026-04-25T22:25:54.019571+00:00
1515,EU,EUR,CPI,cpi_headline_yoy,93,construction_output_mom,Construction Output (MoM),Growth,2,32,-0.264575,0.264575,low_correlation,2026-04-25T22:25:54.019571+00:00
1516,EU,EUR,CPI,cpi_headline_yoy,93,construction_output_mom,Construction Output (MoM),Growth,6,24,0.100263,0.100263,low_correlation,2026-04-25T22:25:54.019571+00:00
1517,EU,EUR,CPI,cpi_headline_yoy,93,construction_output_mom,Construction Output (MoM),Growth,4,28,-0.060973,0.060973,low_correlation,2026-04-25T22:25:54.019571+00:00
1518,EU,EUR,CPI,cpi_headline_yoy,94,construction_output_yoy,Construction Output (YoY),Growth,1,30,-0.166368,0.166368,low_correlation,2026-04-25T22:25:54.019571+00:00
1519,EU,EUR,CPI,cpi_headline_yoy,94,construction_output_yoy,Construction Output (YoY),Growth,2,134,-0.092374,0.092374,low_correlation,2026-04-25T22:25:54.019571+00:00
1520,EU,EUR,CPI,cpi_headline_yoy,94,construction_output_yoy,Construction Output (YoY),Growth,4,130,-0.087107,0.087107,low_correlation,2026-04-25T22:25:54.019571+00:00
1521,EU,EUR,CPI,cpi_headline_yoy,94,construction_output_yoy,Construction Output (YoY),Growth,3,132,-0.084685,0.084685,low_correlation,2026-04-25T22:25:54.019571+00:00
1522,EU,EUR,CPI,cpi_headline_yoy,94,construction_output_yoy,Construction Output (YoY),Growth,5,128,-0.014327,0.014327,low_correlation,2026-04-25T22:25:54.019571+00:00
1523,EU,EUR,CPI,cpi_headline_yoy,94,construction_output_yoy,Construction Output (YoY),Growth,6,127,0.010426,0.010426,low_correlation,2026-04-25T22:25:54.019571+00:00
1524,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,6,125,-0.188577,0.188577,low_correlation,2026-04-25T22:25:54.019571+00:00
1525,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,5,127,-0.170251,0.170251,low_correlation,2026-04-25T22:25:54.019571+00:00
1526,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,3,130,-0.159256,0.159256,low_correlation,2026-04-25T22:25:54.019571+00:00
1527,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,4,129,-0.150659,0.150659,low_correlation,2026-04-25T22:25:54.019571+00:00
1528,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,2,132,-0.100227,0.100227,low_correlation,2026-04-25T22:25:54.019571+00:00
1529,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,1,134,-0.083870,0.083870,low_correlation,2026-04-25T22:25:54.019571+00:00
1530,EU,EUR,CPI,cpi_headline_yoy,95,zew_economic_sentiment,ZEW Economic Sentiment Index,Growth,0,136,-0.065440,0.065440,low_correlation,2026-04-25T22:25:54.019571+00:00
1531,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,4,223,-0.231478,0.231478,low_correlation,2026-04-25T22:25:54.019571+00:00
1532,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,6,215,-0.219137,0.219137,low_correlation,2026-04-25T22:25:54.019571+00:00
1533,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,3,219,-0.211756,0.211756,low_correlation,2026-04-25T22:25:54.019571+00:00
1534,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,5,218,-0.209884,0.209884,low_correlation,2026-04-25T22:25:54.019571+00:00
1535,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,2,221,-0.199323,0.199323,low_correlation,2026-04-25T22:25:54.019571+00:00
1536,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,1,224,-0.149882,0.149882,low_correlation,2026-04-25T22:25:54.019571+00:00
1537,EU,EUR,CPI,cpi_headline_yoy,96,consumer_confidence,Consumer Confidence,Growth,0,225,-0.103377,0.103377,low_correlation,2026-04-25T22:25:54.019571+00:00
1538,EU,EUR,CPI,cpi_headline_yoy,97,manufacturing_pmi,Manufacturing PMI,Growth,3,210,-0.400775,0.400775,not_best_lag,2026-04-25T22:25:54.019571+00:00
1539,EU,EUR,CPI,cpi_headline_yoy,97,manufacturing_pmi,Manufacturing PMI,Growth,2,215,-0.389827,0.389827,low_correlation,2026-04-25T22:25:54.019571+00:00
1540,EU,EUR,CPI,cpi_headline_yoy,97,manufacturing_pmi,Manufacturing PMI,Growth,5,205,-0.386442,0.386442,low_correlation,2026-04-25T22:25:54.019571+00:00
1541,EU,EUR,CPI,cpi_headline_yoy,97,manufacturing_pmi,Manufacturing PMI,Growth,6,205,-0.366744,0.366744,low_correlation,2026-04-25T22:25:54.019571+00:00
1542,EU,EUR,CPI,cpi_headline_yoy,97,manufacturing_pmi,Manufacturing PMI,Growth,1,217,-0.365910,0.365910,low_correlation,2026-04-25T22:25:54.019571+00:00
1543,EU,EUR,CPI,cpi_headline_yoy,97,manufacturing_pmi,Manufacturing PMI,Growth,0,194,-0.331131,0.331131,low_correlation,2026-04-25T22:25:54.019571+00:00
1544,EU,EUR,CPI,cpi_headline_yoy,98,services_pmi,Services PMI,Growth,5,40,-0.417962,0.417962,not_best_lag,2026-04-25T22:25:54.019571+00:00
1545,EU,EUR,CPI,cpi_headline_yoy,98,services_pmi,Services PMI,Growth,6,42,-0.391015,0.391015,low_correlation,2026-04-25T22:25:54.019571+00:00
1546,EU,EUR,CPI,cpi_headline_yoy,98,services_pmi,Services PMI,Growth,3,41,-0.385297,0.385297,low_correlation,2026-04-25T22:25:54.019571+00:00
1547,EU,EUR,CPI,cpi_headline_yoy,98,services_pmi,Services PMI,Growth,2,44,-0.248254,0.248254,low_correlation,2026-04-25T22:25:54.019571+00:00
1548,EU,EUR,CPI,cpi_headline_yoy,98,services_pmi,Services PMI,Growth,1,45,-0.126440,0.126440,low_correlation,2026-04-25T22:25:54.019571+00:00
1549,EU,EUR,CPI,cpi_headline_yoy,98,services_pmi,Services PMI,Growth,0,36,-0.022222,0.022222,low_correlation,2026-04-25T22:25:54.019571+00:00
1550,EU,EUR,CPI,cpi_headline_yoy,99,composite_pmi,Composite PMI,Growth,5,40,-0.407890,0.407890,not_best_lag,2026-04-25T22:25:54.019571+00:00
1551,EU,EUR,CPI,cpi_headline_yoy,99,composite_pmi,Composite PMI,Growth,6,42,-0.375181,0.375181,low_correlation,2026-04-25T22:25:54.019571+00:00
1552,EU,EUR,CPI,cpi_headline_yoy,99,composite_pmi,Composite PMI,Growth,3,41,-0.354542,0.354542,low_correlation,2026-04-25T22:25:54.019571+00:00
1553,EU,EUR,CPI,cpi_headline_yoy,99,composite_pmi,Composite PMI,Growth,2,44,-0.231903,0.231903,low_correlation,2026-04-25T22:25:54.019571+00:00
1554,EU,EUR,CPI,cpi_headline_yoy,99,composite_pmi,Composite PMI,Growth,1,45,-0.137435,0.137435,low_correlation,2026-04-25T22:25:54.019571+00:00
1555,EU,EUR,CPI,cpi_headline_yoy,99,composite_pmi,Composite PMI,Growth,0,36,-0.080319,0.080319,low_correlation,2026-04-25T22:25:54.019571+00:00
1556,EU,EUR,CPI,cpi_headline_yoy,187,cpi_headline_mom,Headline HICP (MoM),Inflation,5,236,0.106973,0.106973,low_correlation,2026-04-25T22:25:54.019571+00:00
1557,EU,EUR,CPI,cpi_headline_yoy,187,cpi_headline_mom,Headline HICP (MoM),Inflation,6,238,0.105822,0.105822,low_correlation,2026-04-25T22:25:54.019571+00:00
1558,EU,EUR,CPI,cpi_headline_yoy,187,cpi_headline_mom,Headline HICP (MoM),Inflation,4,239,0.066422,0.066422,low_correlation,2026-04-25T22:25:54.019571+00:00
1559,EU,EUR,CPI,cpi_headline_yoy,187,cpi_headline_mom,Headline HICP (MoM),Inflation,3,241,0.060625,0.060625,low_correlation,2026-04-25T22:25:54.019571+00:00
