score_id,date,country_code,currency,inflation_score,labor_score,growth_score,inflation_contributors,labor_contributors,growth_contributors,inflation_weight,labor_weight,growth_weight,mandate_type,cb_pressure_normalized,cb_strength_score,direction_score,strength_label,trend_label,confidence,categories_available,total_contributors,processed_at
7893,2025-07-15,NZ,NZD,1.392518,-1.203921,-0.045688,2,3,2,1.5000,1.0000,0.5000,dual,0.287338,0.786449,0.331517,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7894,2025-07-16,NZ,NZD,1.392518,-1.203921,-0.045688,2,3,2,1.5000,1.0000,0.5000,dual,0.287338,0.738229,0.331517,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7895,2025-07-17,NZ,NZD,,-1.203921,-0.045688,0,3,2,1.5000,1.0000,0.5000,dual,-0.817843,-0.778822,-0.773664,mild_weak,weakening,medium,2,5,2026-05-03T20:30:00.072964+00:00
7896,2025-07-20,NZ,NZD,-0.320232,-1.203921,-0.045688,2,3,2,1.5000,1.0000,0.5000,dual,-0.569038,-0.448019,-0.524859,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7897,2025-07-21,NZ,NZD,-0.320232,-1.203921,-0.626625,2,3,2,1.5000,1.0000,0.5000,dual,-0.665860,-0.580586,-0.621681,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7898,2025-07-24,NZ,NZD,-0.320232,-1.203921,-0.626625,2,3,2,1.5000,1.0000,0.5000,dual,-0.665860,-0.567495,-0.621681,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7899,2025-07-25,NZ,NZD,-0.320232,-1.203921,-0.626625,2,3,2,1.5000,1.0000,0.5000,dual,-0.665860,-0.583163,-0.621681,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7900,2025-07-29,NZ,NZD,-0.320232,-1.203921,-0.626625,2,3,2,1.5000,1.0000,0.5000,dual,-0.665860,-0.583238,-0.621681,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7901,2025-07-30,NZ,NZD,-0.320232,-1.203921,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.626967,-0.850290,-0.582788,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7902,2025-07-31,NZ,NZD,-0.320232,-1.203921,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.626967,-1.373592,-0.582788,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7903,2025-08-01,NZ,NZD,-0.320232,-1.203921,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.626967,-1.456999,-0.582788,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7904,2025-08-04,NZ,NZD,-0.320232,-1.203921,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.626967,-1.770687,-0.582788,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7905,2025-08-05,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.736782,-0.554413,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7906,2025-08-07,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.690821,-0.554413,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7907,2025-08-08,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.888033,-0.554413,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7908,2025-08-12,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.784737,-0.554413,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7909,2025-08-14,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.677788,-0.554413,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7910,2025-08-15,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.680229,-0.495100,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7911,2025-08-19,NZ,NZD,-0.320232,-1.118796,-0.393263,2,3,2,1.5000,1.0000,0.5000,dual,-0.598592,-1.686698,-0.495100,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7912,2025-08-20,NZ,NZD,-0.320232,-1.118796,-1.043038,2,3,2,1.5000,1.0000,0.5000,dual,-0.706888,-1.812654,-0.603396,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7913,2025-08-21,NZ,NZD,-0.320232,-1.118796,-1.043038,2,3,2,1.5000,1.0000,0.5000,dual,-0.706888,-1.741556,-0.603396,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7914,2025-08-22,NZ,NZD,-0.320232,-1.118796,-1.043038,2,3,2,1.5000,1.0000,0.5000,dual,-0.706888,-1.740181,-0.603396,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7915,2025-08-27,NZ,NZD,-0.320232,-1.118796,-1.043038,2,3,2,1.5000,1.0000,0.5000,dual,-0.706888,-2.016645,-0.994226,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7916,2025-08-28,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.833200,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7917,2025-08-29,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.761316,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7918,2025-09-01,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.483746,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7919,2025-09-02,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.608504,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7920,2025-09-03,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.613864,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7921,2025-09-04,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.547134,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7922,2025-09-05,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.446489,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7923,2025-09-07,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.445867,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7924,2025-09-11,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.445867,-0.938914,weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7925,2025-09-12,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-1.446496,0.166267,weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7926,2025-09-15,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-0.969013,-0.082538,mild_weak,weakening,high,3,7,2026-05-03T20:30:00.072964+00:00
7927,2025-09-16,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-0.995318,0.014284,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7928,2025-09-17,NZ,NZD,-0.320232,-1.118796,-0.711171,2,3,2,1.5000,1.0000,0.5000,dual,-0.651576,-0.850729,0.014284,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7929,2025-09-18,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.798598,0.044655,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7930,2025-09-19,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.799136,0.044655,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7931,2025-09-20,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.743331,0.005762,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7932,2025-09-23,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.673501,0.005762,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7933,2025-09-24,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.670316,0.005762,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7934,2025-09-25,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.667264,0.005762,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7935,2025-09-26,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.665218,-0.022613,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7936,2025-09-29,NZ,NZD,-0.320232,-1.118796,-0.528940,2,3,2,1.5000,1.0000,0.5000,dual,-0.621205,-0.725618,-0.022613,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7937,2025-09-30,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.663908,0.020126,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7938,2025-10-01,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.753519,0.020126,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7939,2025-10-02,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.561928,0.020126,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7940,2025-10-03,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.536860,0.020126,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7941,2025-10-06,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.513283,0.020126,mild_weak,flat,high,3,7,2026-05-03T20:30:00.072964+00:00
7942,2025-10-07,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.541161,0.128422,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7943,2025-10-10,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.575954,0.128422,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7944,2025-10-14,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.926405,0.128422,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7945,2025-10-15,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.930828,0.128422,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7946,2025-10-16,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.755367,0.073110,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7947,2025-10-17,NZ,NZD,-0.320232,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,-0.578466,-0.738453,0.073110,mild_weak,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7948,2025-10-19,NZ,NZD,1.427270,-1.118796,-0.272510,2,3,2,1.5000,1.0000,0.5000,dual,0.295285,1.070765,0.946861,strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7949,2025-10-20,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.679654,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7950,2025-10-21,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.529563,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7951,2025-10-22,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.564410,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7952,2025-10-23,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.585163,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7953,2025-10-24,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.595746,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7954,2025-10-28,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.633522,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7955,2025-10-29,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.553578,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7956,2025-10-30,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.455947,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7957,2025-10-31,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.609053,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7958,2025-11-03,NZ,NZD,1.427270,-1.118796,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.339243,0.638442,0.990819,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7959,2025-11-04,NZ,NZD,1.427270,-1.012261,-0.008761,2,3,2,1.5000,1.0000,0.5000,dual,0.374755,0.688432,0.995960,mild_strong,improving,high,3,7,2026-05-03T20:30:00.072964+00:00
7960,2025-11-05,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.525221,0.876857,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7961,2025-11-06,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.594510,0.876857,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7962,2025-11-07,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.466593,0.876857,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7963,2025-11-11,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.500249,0.876857,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7964,2025-11-13,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.285937,0.876857,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7965,2025-11-14,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.283799,0.876857,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7966,2025-11-16,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.313367,0.876857,neutral,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7967,2025-11-17,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.390011,0.834118,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7968,2025-11-19,NZ,NZD,1.427270,-1.369568,-0.008761,2,2,2,1.5000,1.0000,0.5000,dual,0.255652,0.496543,0.834118,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7969,2025-11-20,NZ,NZD,1.427270,-1.369568,0.077992,2,2,2,1.5000,1.0000,0.5000,dual,0.270111,0.778434,0.848577,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7970,2025-11-21,NZ,NZD,1.427270,-1.369568,0.077992,2,2,2,1.5000,1.0000,0.5000,dual,0.270111,0.770211,0.848577,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7971,2025-11-25,NZ,NZD,1.427270,-1.369568,0.077992,2,2,2,1.5000,1.0000,0.5000,dual,0.270111,0.827470,0.848577,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7972,2025-11-26,NZ,NZD,1.427270,-1.369568,0.077992,2,2,2,1.5000,1.0000,0.5000,dual,0.270111,0.791990,0.848577,mild_strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7973,2025-11-27,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.854199,2.252892,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7974,2025-11-28,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.864995,2.252892,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7975,2025-12-01,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.883282,2.252892,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7976,2025-12-02,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.894890,2.252892,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7977,2025-12-03,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.914148,2.252892,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7978,2025-12-04,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.942278,1.379141,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7979,2025-12-05,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.787147,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7980,2025-12-07,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.772219,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7981,2025-12-11,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.929088,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7982,2025-12-12,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.931517,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7983,2025-12-15,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.968236,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7984,2025-12-16,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,2.057152,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7985,2025-12-17,NZ,NZD,1.427270,-1.369568,8.503881,2,2,2,1.5000,1.0000,0.5000,dual,1.674426,1.586551,1.335183,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
7986,2025-12-18,NZ,NZD,1.427270,-1.369568,9.237652,2,2,2,1.5000,1.0000,0.5000,dual,1.796721,1.647287,1.457478,strong,improving,high,3,6,2026-05-03T20:30:00.072964+00:00
